TransactionId,Store,SKU,Date,Year,Month,WeekDay,Qty,TotalRev,customer_loyalty_id
ff5af29d-7f05-4d4b-b144-a208a2617991,10,iYvFyn,2022-02-01,2022,2,Tuesday,1,3.5,
1423a2f5-c353-4d7a-8c4d-6582a72f4ba5,10,RZZSxq,2022-02-01,2022,2,Tuesday,2,7.0,f399e73c-8f7e-4a5c-aaac-cf84321b5e74
9873c2b8-238d-4d61-9665-7225b318a2ae,10,HHY1ds,2022-02-01,2022,2,Tuesday,1,3.5,
61ad5092-3c20-4074-9a72-712eac3974db,10,J4fMRf,2022-02-01,2022,2,Tuesday,1,3.5,9a159fc2-25f6-4568-9170-6699d347fb53
03980bbf-16cf-46b7-bbfe-5683e62ac827,10,V9hDyY,2022-02-01,2022,2,Tuesday,2,7.0,
6c6e2934-b970-478d-a05b-0723c44f83fe,10,RZZSxq,2022-02-01,2022,2,Tuesday,2,7.0,68b6c205-1a23-49fa-a960-d1df67800f0a
30487526-797f-45b7-907a-ccac6605a01b,10,fvBBXY,2022-02-01,2022,2,Tuesday,1,3.5,73940d89-deb0-4758-98ef-8e8f593c620e
83542267-5ccc-404d-83ee-0e1f893a18fc,10,fvBBXY,2022-02-01,2022,2,Tuesday,2,7.0,
3ba33726-18f9-4f01-bcbf-f2c62bb90159,10,8CnCaM,2022-02-01,2022,2,Tuesday,2,7.0,2054d4a3-3b6d-4f49-9ad6-ecd01395a00b
8a764fd2-404b-4556-bd44-1fce14ed6c2a,10,Xd4sZA,2022-02-01,2022,2,Tuesday,1,3.5,0fe15ff1-b29d-4991-b603-5a424e690a79
36c12fad-1517-41e5-8d95-5ca309771364,10,HHY1ds,2022-02-01,2022,2,Tuesday,2,7.0,
482ba1e4-285c-4e38-9050-b1c0deaa0522,10,V9hDyY,2022-02-01,2022,2,Tuesday,1,3.5,4f955eb4-4f2a-4ec9-ab9c-5e507778a689
d846f9f4-9d6d-46c3-ab28-ed057202ada5,10,fvBBXY,2022-02-01,2022,2,Tuesday,1,3.5,1d6e18a8-2113-48a0-85ff-bd7d9b3313ab
077a7902-182b-4f0e-bbb1-7098d54ce570,10,fvBBXY,2022-02-01,2022,2,Tuesday,3,10.5,
e0fe3a06-7f5d-4f1e-804f-46cbcf3fc665,10,pCjr1R,2022-02-01,2022,2,Tuesday,1,3.5,
e8692eb9-1d45-4b09-94ee-e5003cf0d2e1,10,1X3p2H,2022-02-01,2022,2,Tuesday,3,10.5,
7194ecff-8c88-4292-abed-beb219a65eba,10,IWoDZ7,2022-02-01,2022,2,Tuesday,3,10.5,
fda3a3d6-124d-435c-80e9-d43cef15c4fd,10,g0RPTY,2022-02-01,2022,2,Tuesday,1,3.5,
376fc4c6-555f-4f89-9cba-864b520d5df9,10,IWoDZ7,2022-02-01,2022,2,Tuesday,1,3.5,
821edeeb-f068-4fce-b26f-102f7c4ff8d8,10,YnyFQq,2022-02-01,2022,2,Tuesday,3,10.5,
3017ddb5-1545-4941-adaf-ebd7de5f1272,10,g0RPTY,2022-02-01,2022,2,Tuesday,2,7.0,
b9f45bb7-d967-4a43-bc41-05b9a79976cf,10,V9hDyY,2022-02-01,2022,2,Tuesday,1,3.5,
d7aecc68-0626-4da7-9125-fad764b9f450,10,g0RPTY,2022-02-01,2022,2,Tuesday,2,7.0,
32633d39-53e4-445e-8168-a23868adc623,10,QIb1Te,2022-02-01,2022,2,Tuesday,3,10.5,
dd2b20a7-45e7-48c8-a194-b6257d7cc1b2,10,Xd4sZA,2022-02-01,2022,2,Tuesday,2,7.0,
02628e9e-5653-4e16-9f33-14ad27ae1962,10,TwErrn,2022-02-01,2022,2,Tuesday,3,10.5,
04e223ab-1d3e-412e-baec-6c5557bacb5c,10,9FFwEf,2022-02-01,2022,2,Tuesday,3,10.5,
a39ed53e-dd37-4956-aa46-a795d06cbcae,10,RZZSxq,2022-02-01,2022,2,Tuesday,2,7.0,51720aaf-c319-496d-91af-e557605a83b9
843d18b1-8bb5-40ce-a8e6-3a299490412f,10,1X3p2H,2022-02-01,2022,2,Tuesday,1,3.5,78cf43f3-f011-47ec-bf94-29999cdbd4d7
841d7fff-7cf2-49e3-9237-b46437c8b802,10,8CnCaM,2022-02-01,2022,2,Tuesday,2,7.0,
ede5d7c2-ef37-4654-b268-96ec4386b16c,10,QIb1Te,2022-02-01,2022,2,Tuesday,3,10.5,222f8e67-db58-4358-95d3-bfe73b7d8031
b0ac4da1-bb4f-40df-8a5a-593019bbaa69,10,XkiZ9D,2022-02-01,2022,2,Tuesday,1,3.5,
fc4de29a-f281-4614-8625-c29e5d923d51,10,QIb1Te,2022-02-01,2022,2,Tuesday,2,7.0,05bc364f-9163-4cce-8290-fbe64ea56e5b
c5484e3d-6ef4-4715-a322-80f692c4b35f,10,QIb1Te,2022-02-01,2022,2,Tuesday,1,3.5,10b3ef9e-7e8f-48c9-a2ae-0b189993340e
262e5b24-7049-4ceb-8058-f1365b60d6f0,10,YnyFQq,2022-02-01,2022,2,Tuesday,3,10.5,
f891bbcc-954e-4036-a7fe-de246dcc6678,10,K8gkI8,2022-02-01,2022,2,Tuesday,3,10.5,
488836a0-42fe-4522-b8db-4fe7212d2099,10,RZZSxq,2022-02-01,2022,2,Tuesday,2,7.0,8273b0f0-7a32-4583-8c5d-8a37290787dd
c7297b81-7b61-4869-82cf-560bb0ae118d,10,g0RPTY,2022-02-01,2022,2,Tuesday,3,10.5,
de73cc76-5e56-45b7-a78b-518fbc298d2c,10,RZZSxq,2022-02-01,2022,2,Tuesday,1,3.5,
9d1d9061-ffa5-4b25-b141-6ff30bdde3d9,10,QIb1Te,2022-02-01,2022,2,Tuesday,2,7.0,33311a72-1547-4961-8674-78123e619fbb
ec95c1bf-71c4-42fc-90f2-30a39fa57942,10,8CnCaM,2022-02-01,2022,2,Tuesday,3,10.5,
a6d255b2-658a-49a4-9ac1-b0997a847090,10,J4fMRf,2022-02-01,2022,2,Tuesday,1,3.5,068fe63d-3ac8-4b1d-94cc-d8f6cf8185f6
7b2ff558-2f2f-4381-aa66-6755eb7af025,10,LRN0uO,2022-02-01,2022,2,Tuesday,1,3.5,
bfac1cbb-af63-41b4-819f-c89987839aed,10,QIb1Te,2022-02-01,2022,2,Tuesday,3,10.5,
40721b9f-ddf2-470b-83b6-73cfad5396fc,10,XkiZ9D,2022-02-01,2022,2,Tuesday,2,7.0,
9ac5f904-4445-4687-a15b-b243452461be,10,V9hDyY,2022-02-01,2022,2,Tuesday,1,3.5,fddc8fba-39a9-45e7-b6e0-6ae522a5688d
6529376b-21fd-4066-8e42-94368d7e2c4d,10,TwErrn,2022-02-01,2022,2,Tuesday,2,7.0,
ed2721a3-6cf7-4098-8323-5ef93f86a9e6,10,QIb1Te,2022-02-01,2022,2,Tuesday,2,7.0,
424d5dd3-2b86-47a9-920e-c3fd02244295,10,g0RPTY,2022-02-01,2022,2,Tuesday,1,3.5,
0b2216bf-7c75-47ce-96cd-d6322384c783,10,g0RPTY,2022-02-01,2022,2,Tuesday,2,7.0,
b9916448-00b5-452c-a870-52d65e3cc222,10,V9hDyY,2022-02-01,2022,2,Tuesday,3,10.5,
a1b30c43-b3db-4e6d-bf67-09f4af7bd319,10,Xd4sZA,2022-02-01,2022,2,Tuesday,3,10.5,4f955eb4-4f2a-4ec9-ab9c-5e507778a689
a7671da7-3931-408d-8008-ac52949e25e0,10,AcIRu7,2022-02-01,2022,2,Tuesday,1,3.5,
933255bc-b792-4ff8-9dcb-b2c068ede1f7,10,XkiZ9D,2022-02-01,2022,2,Tuesday,2,7.0,
8b965854-cb45-45c3-86b0-c2f7d58742d8,10,Xd4sZA,2022-02-01,2022,2,Tuesday,3,10.5,
27db4bd6-aae2-4f5d-b84e-703429066051,10,V9hDyY,2022-02-01,2022,2,Tuesday,2,7.0,
b4ca4b39-78e0-48ea-bee1-c337eb519a91,10,YnyFQq,2022-02-01,2022,2,Tuesday,2,7.0,
821c2e49-87d4-4858-b19b-a4235a22779d,10,J4fMRf,2022-02-01,2022,2,Tuesday,2,7.0,
1f92cc3c-e239-4325-bf56-893975db36a2,10,g0RPTY,2022-02-01,2022,2,Tuesday,3,10.5,
12569b1f-033f-42a0-af0a-8506b06437b0,10,V9hDyY,2022-02-01,2022,2,Tuesday,2,7.0,1656b169-ab41-47ea-86ca-6529918933f1
223af97f-6d85-48aa-9e90-0eb95dd8d548,10,Xd4sZA,2022-02-01,2022,2,Tuesday,3,10.5,
4daa07ca-f2d2-4235-b21f-b7f79ac9dfab,10,g0RPTY,2022-02-01,2022,2,Tuesday,3,10.5,
caf78fc3-9234-4990-b9a2-7a0d85d58122,10,LRN0uO,2022-02-01,2022,2,Tuesday,2,7.0,78cf43f3-f011-47ec-bf94-29999cdbd4d7
a79c5bb9-0f1e-42bd-a0f3-8e6b94842858,10,AcIRu7,2022-02-01,2022,2,Tuesday,2,7.0,
d2e6fd96-af20-4213-b6f6-9fa0e403e9cc,10,YnyFQq,2022-02-01,2022,2,Tuesday,3,10.5,
90dacd01-d044-4f84-b84e-f545d271ea95,10,iYvFyn,2022-02-01,2022,2,Tuesday,1,3.5,
7c9ca9dd-d411-480e-ab61-11a9de07a872,10,K8gkI8,2022-02-01,2022,2,Tuesday,1,3.5,
d7e6c093-7001-44ae-9b02-e4f7b4f98c9b,10,HHY1ds,2022-02-01,2022,2,Tuesday,3,10.5,
c42839ac-ba0a-4625-9191-e268f104f3f7,10,1X3p2H,2022-02-01,2022,2,Tuesday,3,10.5,
68ff46c0-d534-4dd7-80cc-6c1f9377c334,10,K8gkI8,2022-02-01,2022,2,Tuesday,2,7.0,
dc21ab0c-3502-46ca-8d8d-a221c872be04,10,g0RPTY,2022-02-01,2022,2,Tuesday,1,3.5,db2e9331-c037-4681-a06e-c49ee9735060
252f4eb5-394c-4450-a117-ed83d64e0edb,10,HHY1ds,2022-02-01,2022,2,Tuesday,2,7.0,c13e87b1-eb73-4922-99da-b4acd5a0bf97
c1f92403-515a-4097-a421-2a30b6b06e7f,10,V9hDyY,2022-02-01,2022,2,Tuesday,3,10.5,
cf38cbd8-f2b1-499b-8f2b-614909dff663,10,iYvFyn,2022-02-01,2022,2,Tuesday,2,7.0,63792dc8-8962-433d-aeb1-884e387d403c
ce365a18-e78c-4f95-98d5-b26603dfd3aa,10,1X3p2H,2022-02-01,2022,2,Tuesday,3,10.5,e99907e0-bec1-4816-bf96-4547bf379540
84c0b4c6-24f5-4fde-bd58-96605fcf11aa,10,1X3p2H,2022-02-01,2022,2,Tuesday,1,3.5,
76efe131-e6a9-47e6-b634-64a4657dbd54,10,YnyFQq,2022-02-01,2022,2,Tuesday,2,7.0,db4c39e2-5614-4fcf-8152-e37a6a8f4146
47859bef-9047-4477-8278-0ca99e7beae8,10,J4fMRf,2022-02-01,2022,2,Tuesday,3,10.5,
8a6e06f1-a861-49a4-afa9-774fe41f9840,10,Xd4sZA,2022-02-01,2022,2,Tuesday,1,3.5,
97b31929-7e6b-4984-86cc-42749dab74b9,10,9FFwEf,2022-02-01,2022,2,Tuesday,2,7.0,4734d99c-eb05-4ee1-b2e0-e3d54380e1f8
0ca36e70-d8a7-4b3f-869e-28f0de412ec2,10,pCjr1R,2022-02-01,2022,2,Tuesday,3,10.5,
0a3c9475-0a58-4759-b51c-e2e482988ae4,10,iYvFyn,2022-02-01,2022,2,Tuesday,3,10.5,
1df2d0c8-daa1-40d8-88d8-e7f81bffc9ab,10,RZZSxq,2022-02-01,2022,2,Tuesday,3,10.5,
80a6d0d8-0369-49fd-833d-9b393de1b503,10,K8gkI8,2022-02-01,2022,2,Tuesday,3,10.5,
02b98496-28d3-45ac-88b4-c5b6218acc70,10,LRN0uO,2022-02-01,2022,2,Tuesday,2,7.0,
d93b43b7-4f4b-4512-88f1-2c45de170495,10,fvBBXY,2022-02-01,2022,2,Tuesday,3,10.5,
4eebeb46-9217-459c-a3fe-c7f5abb2b6a6,10,RZZSxq,2022-02-01,2022,2,Tuesday,3,10.5,86ced926-677f-40c7-8dae-7aaacf0feac7
5af7d6a9-c8e1-4fa1-82a8-87484de1d117,10,LRN0uO,2022-02-01,2022,2,Tuesday,3,10.5,
28c5fd68-25c5-4e5a-ba73-dbe2ab822bac,10,V9hDyY,2022-02-01,2022,2,Tuesday,3,10.5,
61067bb7-cb0b-4e1d-8d88-fd5bff2b2bb7,10,YnyFQq,2022-02-01,2022,2,Tuesday,2,7.0,
cb096d28-cb70-440a-afe0-38e20be75b13,10,g0RPTY,2022-02-01,2022,2,Tuesday,2,7.0,
9b5aa548-a44e-46a2-817a-ea93bd8ef45f,10,TwErrn,2022-02-01,2022,2,Tuesday,3,10.5,
c66906dc-2ce9-4380-83a8-848480194631,10,AcIRu7,2022-02-01,2022,2,Tuesday,3,10.5,
d6219dbc-5504-444a-9c18-d16dcbf22fdb,10,1X3p2H,2022-02-01,2022,2,Tuesday,2,7.0,
e7e0ba53-adec-49b6-8059-0fd1d1212062,10,iYvFyn,2022-02-01,2022,2,Tuesday,2,7.0,
5009605f-1b10-471a-9942-47da3205928f,10,TwErrn,2022-02-01,2022,2,Tuesday,2,7.0,
635db2de-f400-4b66-8748-b39c12235bf3,10,IWoDZ7,2022-02-01,2022,2,Tuesday,2,7.0,
3a2d62c3-a31d-4253-bc5e-898b9045e573,10,LRN0uO,2022-02-01,2022,2,Tuesday,2,7.0,76b7e7ab-0134-4f94-a2e4-5677171cd649
03af9873-0754-410f-9be2-26e1b9e0975b,10,9FFwEf,2022-02-01,2022,2,Tuesday,2,7.0,
f48fca76-5578-4a5e-9e14-cad5552079d8,10,Xd4sZA,2022-02-01,2022,2,Tuesday,2,7.0,
d73d36f4-885c-4d64-8047-a3e1bd391df2,10,IWoDZ7,2022-02-01,2022,2,Tuesday,2,7.0,
5d6972f1-4032-4df0-87a4-6aec39191f66,10,pCjr1R,2022-02-01,2022,2,Tuesday,3,10.5,a2461689-37b8-4efa-91ba-013631f12a10
9dcb6b38-c123-4932-9d18-e9f4db58e349,10,TwErrn,2022-02-01,2022,2,Tuesday,1,3.5,7ff5b5dd-26fb-4f36-b734-caf92b4657fc
6d385248-88d5-46ac-8783-f08abe360efc,10,QIb1Te,2022-02-01,2022,2,Tuesday,2,7.0,7585dc5f-7b8d-4670-8363-3def52df2cdc
53e7ff90-119f-419c-9dd3-f965e775de57,10,RZZSxq,2022-02-01,2022,2,Tuesday,1,3.5,bb0cf9e0-c317-4001-b76e-47d525b74100
efc59b68-7fca-4bbc-ac50-c17a5bfabd3b,10,J4fMRf,2022-02-01,2022,2,Tuesday,2,7.0,e22cd5a7-c542-47c0-a422-e1f3868ad009
bbd41d2e-ff7c-44cf-9953-26b3db11766c,10,g0RPTY,2022-02-01,2022,2,Tuesday,2,7.0,
8410159e-9da2-4d3d-8e8d-a09e37015859,10,YnyFQq,2022-02-01,2022,2,Tuesday,2,7.0,
4b0c231b-8fd8-4921-9ab5-f8ab3da6ceba,10,XkiZ9D,2022-02-01,2022,2,Tuesday,3,10.5,
eab9d844-e182-4316-bccf-629ea2c59009,10,V9hDyY,2022-02-01,2022,2,Tuesday,2,7.0,
e7b6725b-03b3-4105-a1dc-fe52273aa0f5,10,V9hDyY,2022-02-02,2022,2,Wednesday,2,7.0,5af7924b-0487-49bf-8e32-794bf77e9bb1
5a62a58c-a42e-408a-9ba7-19ce9c82d33a,10,AcIRu7,2022-02-02,2022,2,Wednesday,2,7.0,
6f10ac31-5d50-4917-a72c-ef10ba89cfe2,10,YnyFQq,2022-02-02,2022,2,Wednesday,1,3.5,
8dea129b-2f90-4733-98cd-410dc25cfa00,10,pCjr1R,2022-02-02,2022,2,Wednesday,2,7.0,382e479c-a17b-4fa8-8b85-18a3d58e902b
d2c10951-b83c-4e60-a8f8-6c6817464b53,10,Xd4sZA,2022-02-02,2022,2,Wednesday,3,10.5,
a6bb72db-5014-434c-b51c-70412bad0f78,10,J4fMRf,2022-02-02,2022,2,Wednesday,1,3.5,
bf238e12-5ea9-4bac-aa23-8af023626eee,10,J4fMRf,2022-02-02,2022,2,Wednesday,2,7.0,
098b8491-c1e7-4ab4-9d3c-9ded8292e6cb,10,LRN0uO,2022-02-02,2022,2,Wednesday,2,7.0,220ccbee-70ff-479f-b49e-2d79b6f877cf
d4c03a4f-fd74-4f5c-8a7b-09fe0365c1a4,10,J4fMRf,2022-02-02,2022,2,Wednesday,2,7.0,9fa17acc-8fb4-46bc-98c2-c9d8b1da121b
a324fa9a-4500-4ff4-a4a1-f1651c1bf166,10,XkiZ9D,2022-02-02,2022,2,Wednesday,2,7.0,
dbd652a1-1741-45fd-8588-00a919a53ed0,10,RZZSxq,2022-02-02,2022,2,Wednesday,2,7.0,
4da7a14a-8d4c-44ac-9f46-4034bd3dc902,10,pCjr1R,2022-02-02,2022,2,Wednesday,3,10.5,
cd6b0569-8c29-4fed-8097-06cc8887ba57,10,Xd4sZA,2022-02-02,2022,2,Wednesday,2,7.0,
c58253fc-d699-4f57-ac94-741d9fce0c68,10,XkiZ9D,2022-02-02,2022,2,Wednesday,2,7.0,bd50a55d-4742-4b83-bc7c-8abd95c8f86e
75f85dc3-e9c3-41b5-90a8-7d74ebcd1eaa,10,TwErrn,2022-02-02,2022,2,Wednesday,2,7.0,c608e6f2-a055-4d24-8136-9d4c7f5c2ec6
cfa96618-a894-47f6-b816-af7982efab44,10,Xd4sZA,2022-02-02,2022,2,Wednesday,1,3.5,
05a28a34-c9e8-4eb6-826a-397b101a3a12,10,pCjr1R,2022-02-02,2022,2,Wednesday,2,7.0,db4c39e2-5614-4fcf-8152-e37a6a8f4146
403a2a63-de7d-4fd3-9042-4a3fc166e4b8,10,fvBBXY,2022-02-02,2022,2,Wednesday,2,7.0,33c44abb-b522-4163-8a0e-352dff24cd18
e4e3826d-af94-4524-ab4e-f9613f1cea46,10,Xd4sZA,2022-02-02,2022,2,Wednesday,2,7.0,
2f75f0c1-2a28-4063-85f5-ca14067d952b,10,XkiZ9D,2022-02-02,2022,2,Wednesday,1,3.5,
90a95de1-eb9b-4b82-8f03-822546d5addb,10,V9hDyY,2022-02-02,2022,2,Wednesday,3,10.5,
8bfb3da8-78cd-449a-8701-0d2f1825c885,10,iYvFyn,2022-02-02,2022,2,Wednesday,2,7.0,955d03c6-b9d6-4aae-acb4-8a36f781e1da
ff4faecb-bb05-480f-b3be-386426805949,10,fvBBXY,2022-02-02,2022,2,Wednesday,2,7.0,
67afc7eb-f3a2-4141-a0c7-6a7d724e4783,10,XkiZ9D,2022-02-02,2022,2,Wednesday,2,7.0,
438bc542-44ce-41bf-8dc5-5a406a4e4af9,10,RZZSxq,2022-02-02,2022,2,Wednesday,1,3.5,
