TransactionId,Store,SKU,Date,Year,Month,WeekDay,Qty,TotalRev,customer_loyalty_id
8d5b3fa1-ff6c-4b53-8c99-2f0e735c2445,10,AcIRu7,2021-10-01,2021,10,Friday,1,3.5,0b6ab923-0c50-458c-a04b-4cbaa4f1ae56
64fe2cdb-d527-426b-8848-8643753c2142,10,8CnCaM,2021-10-01,2021,10,Friday,3,10.5,2a8e2593-9807-4efd-aa44-36e627f35376
21ba7180-6ac2-4f4d-8681-5cd9a7aca0ac,10,1X3p2H,2021-10-01,2021,10,Friday,3,10.5,
e76d7d92-12d4-40b0-8d8a-b934f6042ea2,10,HHY1ds,2021-10-01,2021,10,Friday,3,10.5,
7b62699d-097d-4c65-b44e-5efa0c165e9c,10,K8gkI8,2021-10-01,2021,10,Friday,1,3.5,
62273b9f-55f8-4fc1-b2cb-96d3bb171c5c,10,HHY1ds,2021-10-01,2021,10,Friday,1,3.5,
91b5ce0f-f9d5-4ea1-b24f-e4ce0835d3d4,10,9FFwEf,2021-10-01,2021,10,Friday,2,7.0,43e0cce2-3e42-49c3-9393-9809d329029a
7f7d2c63-6eff-417e-97e5-8cbba510f5ec,10,IWoDZ7,2021-10-01,2021,10,Friday,2,7.0,8d06dd34-a8bc-4e75-905b-38447644819e
35e86a94-b0cc-4d7d-8909-c32dbec18784,10,TwErrn,2021-10-01,2021,10,Friday,2,7.0,
ee54a41d-ac78-44f3-9c1a-9ff1605dff5d,10,TwErrn,2021-10-01,2021,10,Friday,1,3.5,
18a3a656-33f6-485d-9751-b81617599d2a,10,IWoDZ7,2021-10-01,2021,10,Friday,2,7.0,
4dff6039-cb33-4527-a8ea-6dc6548eaa54,10,1X3p2H,2021-10-01,2021,10,Friday,2,7.0,
f94834b8-4581-4e8c-aefe-3f3867c558dc,10,HHY1ds,2021-10-01,2021,10,Friday,3,10.5,
069f9b92-82c3-4e29-b904-e7de64bade97,10,g0RPTY,2021-10-01,2021,10,Friday,1,3.5,
19c07386-3a48-4c49-8963-e5d72a733e5d,10,YnyFQq,2021-10-01,2021,10,Friday,2,7.0,
251f78c5-3f0c-4fdc-8354-28afa3c72fc5,10,pCjr1R,2021-10-01,2021,10,Friday,2,7.0,
241ad746-9e91-4bfe-9f26-2823111f2472,10,XkiZ9D,2021-10-01,2021,10,Friday,1,3.5,a7d3ba2d-8581-4fa8-ad9f-c36ccfb7f52d
dbdf79d1-4cc4-4388-a18c-cc3ea86a809e,10,AcIRu7,2021-10-01,2021,10,Friday,2,7.0,
