TransactionId,Store,SKU,Date,Year,Month,WeekDay,Qty,TotalRev,customer_loyalty_id
6236fbc0-4e97-4ce8-b3ae-0dd349537c19,10,QIb1Te,2021-08-01,2021,8,Sunday,2,7.0,
8ff8649f-d63c-47b0-943f-4f193f91793f,10,V9hDyY,2021-08-01,2021,8,Sunday,1,3.5,3ea82e3b-b6db-45eb-b759-4900a573b78a
df1e8978-72e0-48e5-a97e-d6559bb5c924,10,TwErrn,2021-08-01,2021,8,Sunday,3,10.5,6a295ac4-9de0-4628-9326-0f77eefd1659
c29a8f74-f4ab-4efd-b2da-7a2b205bb582,10,IWoDZ7,2021-08-01,2021,8,Sunday,1,3.5,
f41d2a39-f0b1-4249-8b62-1cb9381cedfd,10,V9hDyY,2021-08-01,2021,8,Sunday,3,10.5,
0e809796-2dcb-431c-ae2e-0c10aa8ff892,10,LRN0uO,2021-08-01,2021,8,Sunday,2,7.0,8b168093-a508-407e-96b1-5fe3ae301949
72b972ec-0b54-48b7-86f9-a58f3e33ea67,10,IWoDZ7,2021-08-01,2021,8,Sunday,1,3.5,
789e331e-34a4-4f43-b1bf-1b4f6773182f,10,QIb1Te,2021-08-01,2021,8,Sunday,1,3.5,
1112bb48-0c99-40c5-a0b5-6bc95a51334f,10,iYvFyn,2021-08-01,2021,8,Sunday,3,10.5,f4281d01-2e2c-4b24-a745-d5f26813ff4b
4dfb2c1b-4934-41cd-b2ae-0329789c060e,10,J4fMRf,2021-08-01,2021,8,Sunday,3,10.5,f458a543-dfd7-404c-a8c1-6c63aea441da
7ca48536-9e47-4364-bb8b-f490b11e52dd,10,V9hDyY,2021-08-01,2021,8,Sunday,2,7.0,
97c56bfc-f5e4-42e6-b57a-0a59cadd75b2,10,g0RPTY,2021-08-01,2021,8,Sunday,3,10.5,
b921eba7-fbf6-4a17-a242-f4916b7313b3,10,QIb1Te,2021-08-01,2021,8,Sunday,2,7.0,
7d5b732d-7a0d-43d8-a31d-c5376e8f384c,10,K8gkI8,2021-08-01,2021,8,Sunday,3,10.5,
76a8fcc4-c359-45c3-ba29-74ae7eb4b8ef,10,RZZSxq,2021-08-01,2021,8,Sunday,2,7.0,025d4384-9f20-43d5-8681-556f60219635
719e4a92-711e-4a6f-8414-dd72358268f5,10,XkiZ9D,2021-08-01,2021,8,Sunday,2,7.0,
d691ac70-cda6-4040-87b9-f429ed29d842,10,QIb1Te,2021-08-01,2021,8,Sunday,2,7.0,222f8e67-db58-4358-95d3-bfe73b7d8031
9b22bd0a-bb61-43f7-b61e-11e9d237dd49,10,HHY1ds,2021-08-01,2021,8,Sunday,3,10.5,667d16d6-62b1-4f1e-a526-c985c59bf485
136522b3-9bec-419c-bd78-83764249cc84,10,HHY1ds,2021-08-01,2021,8,Sunday,2,7.0,
7305e4b4-86b0-4132-b471-1eb80a7f4bfc,10,8CnCaM,2021-08-01,2021,8,Sunday,3,10.5,
7d50d514-b485-4ab4-b6b1-9576e22edba8,10,iYvFyn,2021-08-01,2021,8,Sunday,2,7.0,7961968c-c9f8-4bc6-8b99-129f2c18ae7f
68f9f9ff-60ca-4845-bde8-2493a2cec683,10,8CnCaM,2021-08-01,2021,8,Sunday,3,10.5,
40752c1d-0e77-4045-b42b-fd0b3179c06a,10,1X3p2H,2021-08-01,2021,8,Sunday,3,10.5,
