TransactionId,Store,SKU,Date,Year,Month,WeekDay,Qty,TotalRev,customer_loyalty_id
a830330a-4438-487b-9d5b-6e565e46be3d,3,HHY1ds,2021-01-01,2021,1,Friday,2,7.0,2a743fc8-b7e6-47e3-b5a3-b8ab806527d8
b3301839-11f4-4415-93a5-41f03c8d86f6,3,RZZSxq,2021-01-01,2021,1,Friday,2,7.0,9d4f62c7-e2cc-462b-8dec-5fbc785f2ff0
5e53251b-2581-4f95-8e9f-1991f79ca46a,3,pCjr1R,2021-01-01,2021,1,Friday,3,10.5,
18b28ab3-a551-4075-b365-e10463ada835,3,J4fMRf,2021-01-01,2021,1,Friday,2,7.0,636b6842-be99-4184-aab5-bcf4b12ff941
ecea03e1-278b-46bb-9494-73ec52f04cb5,3,1X3p2H,2021-01-01,2021,1,Friday,1,3.5,c59b5768-66d9-477c-aa15-6d68441a2420
67259f24-a41f-4171-9d21-83d5a2365898,3,Xd4sZA,2021-01-01,2021,1,Friday,2,7.0,
32909a3c-49d9-4f45-8637-8d0544efab0e,3,J4fMRf,2021-01-01,2021,1,Friday,2,7.0,
dbeac463-28d9-499e-95fd-c8c3eb892f33,3,HHY1ds,2021-01-01,2021,1,Friday,2,7.0,
34b48bfb-8a65-4c32-be33-e39877ef68fd,3,8CnCaM,2021-01-01,2021,1,Friday,3,10.5,
a267086e-e242-44bb-a2bd-1bb2ed580416,3,YnyFQq,2021-01-01,2021,1,Friday,3,10.5,
cc39f157-81de-4e93-a1b4-0a1a6068f807,3,IWoDZ7,2021-01-01,2021,1,Friday,1,3.5,d045403b-05fc-45af-ad57-8e04b52ef4e8
062e0597-2809-4ac7-8c59-7d3979d07203,3,XkiZ9D,2021-01-01,2021,1,Friday,1,3.5,
0c16c9ed-472c-4d04-8ae2-4011d80b3ad2,3,TwErrn,2021-01-01,2021,1,Friday,1,3.5,
89012e76-cefc-4044-a74d-f52be9b7e372,3,HHY1ds,2021-01-01,2021,1,Friday,1,3.5,
82cfd158-7868-487e-bf25-cff1877f66c8,3,QIb1Te,2021-01-01,2021,1,Friday,2,7.0,2115c4c9-6cbe-4fca-8af6-1e913cc00ffc
6ea3d49c-d295-49d5-9572-3af2f5b27380,3,TwErrn,2021-01-01,2021,1,Friday,3,10.5,
647dd6c7-0dbc-445a-8231-70a1c1966d26,3,fvBBXY,2021-01-01,2021,1,Friday,2,7.0,
0e9478c2-6a36-4640-903f-93c241be619d,3,1X3p2H,2021-01-01,2021,1,Friday,2,7.0,587f8f67-e282-4753-9f22-fc4e9ecd7990
6358f234-9ac5-4de9-b51a-d6eb26c8f2be,3,J4fMRf,2021-01-01,2021,1,Friday,2,7.0,
c9c7573d-3a7e-4f4e-b495-a1d3cf01ced7,3,XkiZ9D,2021-01-01,2021,1,Friday,2,7.0,
91d4a47b-d4b0-451c-bad5-752870428025,3,pCjr1R,2021-01-01,2021,1,Friday,3,10.5,
8c1bd648-6df6-4ab5-ba7d-c0d7d695966c,3,HHY1ds,2021-01-01,2021,1,Friday,3,10.5,
c7498ce8-9e59-41c5-b3a7-087ee7e93e30,3,g0RPTY,2021-01-01,2021,1,Friday,2,7.0,
34b391e2-4a54-4b99-8503-2604ec1e70aa,3,AcIRu7,2021-01-01,2021,1,Friday,1,3.5,
038bdd2c-b67e-48b0-bf74-8dfa8c3553c8,3,iYvFyn,2021-01-01,2021,1,Friday,2,7.0,
7a05a5fc-451e-44b2-931b-13a02c2c9ae4,3,IWoDZ7,2021-01-01,2021,1,Friday,3,10.5,76b7e7ab-0134-4f94-a2e4-5677171cd649
182dcf75-0db1-440a-91eb-14c90be53229,3,IWoDZ7,2021-01-01,2021,1,Friday,2,7.0,
f511db05-efb6-4d09-a623-db0327ffddf5,3,8CnCaM,2021-01-01,2021,1,Friday,3,10.5,
604c91c7-9354-4696-b4be-21a4169bab22,3,fvBBXY,2021-01-01,2021,1,Friday,3,10.5,
d937a910-4bfa-4f63-adf7-2b1c18dec1e2,3,iYvFyn,2021-01-01,2021,1,Friday,2,7.0,
38bfebd6-a3e7-43b0-a352-108d3740ba58,3,pCjr1R,2021-01-01,2021,1,Friday,3,10.5,
b6d7aaa3-524f-4a73-9842-b6d661aea760,3,XkiZ9D,2021-01-01,2021,1,Friday,2,7.0,4f955eb4-4f2a-4ec9-ab9c-5e507778a689
1d51e81f-77b8-4ad5-9c94-ffe8738d1877,3,RZZSxq,2021-01-01,2021,1,Friday,1,3.5,
2b0b9377-f49c-4fbf-a707-32f5980a2fc6,3,TwErrn,2021-01-01,2021,1,Friday,1,3.5,
ded1cc4f-c443-44ab-9a53-53af3ef748c9,3,1X3p2H,2021-01-01,2021,1,Friday,3,10.5,
f4a6eb79-31be-42cb-9e39-c44cddbabab3,3,fvBBXY,2021-01-01,2021,1,Friday,2,7.0,
7cedf5e8-6391-4303-923d-b3548864b075,3,YnyFQq,2021-01-01,2021,1,Friday,1,3.5,
acabb3b5-50b0-4ceb-9aa7-5472605734dd,3,YnyFQq,2021-01-01,2021,1,Friday,1,3.5,
be6ade8b-c5e2-44c2-af86-bdd3ac25f120,3,QIb1Te,2021-01-01,2021,1,Friday,1,3.5,
745cfcca-9cb3-4ac0-8d03-00f685b13369,3,AcIRu7,2021-01-01,2021,1,Friday,1,3.5,1d6e18a8-2113-48a0-85ff-bd7d9b3313ab
84a65ddc-a707-4283-b1cd-e9c6542450f6,3,TwErrn,2021-01-01,2021,1,Friday,2,7.0,9677d29a-fc88-4d6a-8bab-36706e66ffd3
bfc57928-6d9b-4674-bfb5-64c07818f3b0,3,8CnCaM,2021-01-01,2021,1,Friday,2,7.0,
a9ed3f66-2644-4e13-a481-bbe9f8d9c3ec,3,V9hDyY,2021-01-01,2021,1,Friday,2,7.0,10b3ef9e-7e8f-48c9-a2ae-0b189993340e
60c1d557-fc55-45b5-94a2-77ab9d658b06,3,AcIRu7,2021-01-01,2021,1,Friday,2,7.0,caeb4e50-b7a8-4420-8760-d7cf4b570420
7a0661ec-cd4c-4c75-9aa5-aeb41c6d0271,3,9FFwEf,2021-01-01,2021,1,Friday,2,7.0,
4ddc2a7c-e8a9-4de1-b1bc-81f5cefaad25,3,IWoDZ7,2021-01-01,2021,1,Friday,2,7.0,80d2a3cc-6f65-4926-a5fa-094ff9296a8c
f3e6414e-622d-4a05-b1ab-f8abe090c8da,3,RZZSxq,2021-01-01,2021,1,Friday,2,7.0,
