TransactionId,Store,SKU,Date,Year,Month,WeekDay,Qty,TotalRev,customer_loyalty_id
fb5a43fb-a64e-498f-8fe4-cd0bff2a039f,10,V9hDyY,2022-01-01,2022,1,Saturday,2,7.0,
6853c72e-0c8d-41b2-a3b9-90498d295b46,10,LRN0uO,2022-01-01,2022,1,Saturday,1,3.5,f3970868-3c90-46d8-a20f-2390b8a7c8f2
e0679795-f48c-40d5-806f-484b3fff9734,10,XkiZ9D,2022-01-01,2022,1,Saturday,2,7.0,8682b298-cd41-4e28-88f5-efa1311efdfe
b18e6f88-132f-41bc-84d2-2c6fd140c352,10,1X3p2H,2022-01-01,2022,1,Saturday,1,3.5,
11660c79-4b74-4bdc-b458-5551a38761b8,10,LRN0uO,2022-01-01,2022,1,Saturday,2,7.0,
8d7d9986-b2e5-42f6-847d-4399cdc0b1c7,10,9FFwEf,2022-01-01,2022,1,Saturday,3,10.5,
d6b2152c-9327-4f5b-9244-744aa398f23c,10,g0RPTY,2022-01-01,2022,1,Saturday,2,7.0,
dabe4e6f-3f62-465f-8530-34835d33ba45,10,TwErrn,2022-01-01,2022,1,Saturday,2,7.0,
9e7a034d-78ef-4002-aaf2-0fa8427b0cbb,10,XkiZ9D,2022-01-01,2022,1,Saturday,2,7.0,
a9e64742-3a88-4dc0-b7d5-acbe47d6bd29,10,XkiZ9D,2022-01-01,2022,1,Saturday,3,10.5,8275b9f3-1623-43b8-b2f3-c7d7128df5eb
9c851843-2d3e-41ba-98ac-f74074eec278,10,K8gkI8,2022-01-01,2022,1,Saturday,1,3.5,33c44abb-b522-4163-8a0e-352dff24cd18
fe6e867d-36b4-4518-bd39-2dfede0f94a6,10,XkiZ9D,2022-01-01,2022,1,Saturday,2,7.0,
b0ea8fc4-ed04-4af9-80b8-bbfef8a3f74e,10,9FFwEf,2022-01-01,2022,1,Saturday,2,7.0,
1df8afad-dccf-4a71-a4c0-f70bef1cb68e,10,8CnCaM,2022-01-01,2022,1,Saturday,2,7.0,
a19115ca-d11a-4a2c-9a3f-e3a94375fbad,10,pCjr1R,2022-01-01,2022,1,Saturday,2,7.0,
8ec25e1a-60b6-4040-a39c-817034dcfc4a,10,YnyFQq,2022-01-01,2022,1,Saturday,1,3.5,
28d56d5f-9d0f-463e-81c0-c999644dac07,10,g0RPTY,2022-01-01,2022,1,Saturday,1,3.5,
dcf298b5-83f7-4470-be7d-b5673624df71,10,J4fMRf,2022-01-01,2022,1,Saturday,3,10.5,636b6842-be99-4184-aab5-bcf4b12ff941
d44631cf-91d7-488f-843a-2a9baaebdd4e,10,1X3p2H,2022-01-01,2022,1,Saturday,2,7.0,
a76df2f7-98da-4cc9-86e3-dd57ecfdd9db,10,LRN0uO,2022-01-01,2022,1,Saturday,2,7.0,
83371a5f-dae9-46d6-b295-52d31911483c,10,YnyFQq,2022-01-01,2022,1,Saturday,2,7.0,
6bd46007-4758-4ed1-ba85-db2a69a56c36,10,J4fMRf,2022-01-01,2022,1,Saturday,3,10.5,
582f4e52-cc29-4c0d-8f82-889b4179b512,10,HHY1ds,2022-01-01,2022,1,Saturday,2,7.0,
8318dc07-c7b2-49b2-add8-e2f52bb5efa1,10,V9hDyY,2022-01-01,2022,1,Saturday,3,10.5,0a84fed2-01ed-477a-a4d7-963087b5e4a2
535b2d9e-f1f4-4a40-8cbc-0ebb9707a857,10,g0RPTY,2022-01-01,2022,1,Saturday,2,7.0,
d2e2454c-ee37-48b0-ae5d-5ffe5b30b866,10,LRN0uO,2022-01-01,2022,1,Saturday,1,3.5,
3159b5ac-615e-49ca-9002-1dbc13e34144,10,LRN0uO,2022-01-01,2022,1,Saturday,1,3.5,
1ecc9ee4-03f6-4763-929a-a1563affa064,10,Xd4sZA,2022-01-01,2022,1,Saturday,1,3.5,
3b9b274d-4e6f-482e-bf67-da03da86f0e1,10,V9hDyY,2022-01-01,2022,1,Saturday,3,10.5,
61d38009-7cd3-4b82-9c49-a75028b6bf03,10,AcIRu7,2022-01-01,2022,1,Saturday,2,7.0,f6234819-16a4-4be7-9dc8-e31c7a4effca
eaef6cd3-213a-434b-be73-ad0d9738c6a9,10,TwErrn,2022-01-01,2022,1,Saturday,3,10.5,
6c3bf180-1417-4e1d-a39b-e44026a73c1a,10,RZZSxq,2022-01-01,2022,1,Saturday,2,7.0,
37782340-3a47-41e1-813b-a2af04413ca2,10,LRN0uO,2022-01-01,2022,1,Saturday,2,7.0,ed820c9a-947d-4c0a-b9d7-931dbf7e6363
b8e866d8-d356-4ba2-b83f-e71cb0b72a7c,10,LRN0uO,2022-01-01,2022,1,Saturday,1,3.5,
7ebb11a9-b468-4de1-bd7f-29489a7d08c3,10,LRN0uO,2022-01-01,2022,1,Saturday,2,7.0,
fd27f250-caf5-4bbe-91d9-8f1f7d6f69f2,10,IWoDZ7,2022-01-01,2022,1,Saturday,3,10.5,
ce3ef4bc-448f-4efc-8f20-2746534ae3e5,10,TwErrn,2022-01-01,2022,1,Saturday,2,7.0,
9147f0a9-c84f-40e0-a418-3451b0f924e4,10,8CnCaM,2022-01-01,2022,1,Saturday,1,3.5,
7af09a00-5c32-4958-b24d-1b7dcbfe9519,10,YnyFQq,2022-01-01,2022,1,Saturday,3,10.5,634e2552-3187-4b58-8792-7b15fd08393e
4fefbc4f-e25a-423b-bc5f-320eba5350f6,10,XkiZ9D,2022-01-01,2022,1,Saturday,2,7.0,5fa7bb53-d703-44d7-90ab-8b51f348afe7
a13d03b7-e497-4dbc-aadc-87faeea8ce3a,10,pCjr1R,2022-01-01,2022,1,Saturday,2,7.0,
d6439241-8810-48b6-a6b4-87cfa67e3250,10,TwErrn,2022-01-01,2022,1,Saturday,2,7.0,cfc813e7-80a1-41bf-8ef0-3587c731fdc7
03fcf439-ccf3-4945-9cad-ad540214fd6c,10,8CnCaM,2022-01-01,2022,1,Saturday,2,7.0,98395614-ad13-47e3-82c0-999d618cd2a8
38ce37c7-0103-405b-acda-83ca7772289e,10,K8gkI8,2022-01-01,2022,1,Saturday,1,3.5,
0aa8af64-1d42-4aab-97e8-601eb94450af,10,iYvFyn,2022-01-01,2022,1,Saturday,3,10.5,
a9034eb2-f272-477a-8e2b-3d085e15f2d7,10,HHY1ds,2022-01-01,2022,1,Saturday,1,3.5,
bc9dd09e-8c98-4f75-a2e7-d6f6b55aedfe,10,fvBBXY,2022-01-01,2022,1,Saturday,1,3.5,f458a543-dfd7-404c-a8c1-6c63aea441da
bcf32753-11ea-4abf-b4b9-78e52a9ec5b8,10,AcIRu7,2022-01-01,2022,1,Saturday,1,3.5,92379d33-a068-4ba0-abb3-0b3a46925bcc
e36c0df2-fd00-4a47-8b9c-36b10b8a2b55,10,HHY1ds,2022-01-01,2022,1,Saturday,1,3.5,
e6056412-0254-498c-a03e-ac4ff705410f,10,J4fMRf,2022-01-01,2022,1,Saturday,2,7.0,
2b11a80a-91c8-4c73-a3a1-14580151a7ff,10,iYvFyn,2022-01-01,2022,1,Saturday,2,7.0,
ffde84f2-aba8-4bb0-ad19-1912dc13c2ae,10,J4fMRf,2022-01-01,2022,1,Saturday,3,10.5,aae169e6-375a-4446-aaad-38ca7eb6d2c9
096560cc-f66e-4c74-8ab3-313b735bf08a,10,V9hDyY,2022-01-01,2022,1,Saturday,2,7.0,
810ed3a7-6b68-42dc-aef9-23f2e157b26b,10,RZZSxq,2022-01-01,2022,1,Saturday,2,7.0,
c1f1611f-5d47-4869-baac-f2147f2e8259,10,pCjr1R,2022-01-01,2022,1,Saturday,2,7.0,
f312c749-2f5e-4478-a4ff-9cc5280268af,10,HHY1ds,2022-01-01,2022,1,Saturday,3,10.5,6602f38b-51f4-4597-978d-088936a2f80a
e0d99614-b98e-49fc-8860-34eedd6b3569,10,V9hDyY,2022-01-01,2022,1,Saturday,3,10.5,6602f38b-51f4-4597-978d-088936a2f80a
71fcc293-541b-41ee-832f-06278436180d,10,fvBBXY,2022-01-01,2022,1,Saturday,3,10.5,
9adcb2f0-183d-4f5a-9d02-1421d00b9e74,10,pCjr1R,2022-01-01,2022,1,Saturday,3,10.5,
4ec5779e-8b58-47da-b4ee-494e403bfa62,10,LRN0uO,2022-01-01,2022,1,Saturday,3,10.5,
d7d384d0-d414-4cd8-8b07-e799100339b9,10,RZZSxq,2022-01-01,2022,1,Saturday,2,7.0,4b4fef43-ff1a-4ed6-bbd4-00d9a0102340
892c07ed-7256-44eb-b60f-069ae3840de3,10,HHY1ds,2022-01-01,2022,1,Saturday,2,7.0,78cf43f3-f011-47ec-bf94-29999cdbd4d7
edc4255f-3909-40d5-b949-0318dd37cb1c,10,AcIRu7,2022-01-01,2022,1,Saturday,3,10.5,
eed1e899-1fc5-4b3b-867b-1b90b7c023c1,10,RZZSxq,2022-01-01,2022,1,Saturday,1,3.5,
836f0199-519a-4d86-8137-ce0ee1bce2a6,10,RZZSxq,2022-01-01,2022,1,Saturday,3,10.5,caeb4e50-b7a8-4420-8760-d7cf4b570420
95812b66-b8da-4b1d-a517-7ae4dbe61dd1,10,J4fMRf,2022-01-01,2022,1,Saturday,3,10.5,
c37b8dab-9188-4611-974e-f611c8c59e22,10,1X3p2H,2022-01-01,2022,1,Saturday,2,7.0,
7b105066-4897-4ba4-9bad-117d023d9a14,10,9FFwEf,2022-01-01,2022,1,Saturday,1,3.5,9d5a946d-d4bc-426c-b2c9-da3c468583e9
9f79bfd2-8652-4bf0-9dea-373fe7dea7cb,10,K8gkI8,2022-01-01,2022,1,Saturday,2,7.0,1ef4bfd8-5ce2-456f-b105-3053c33fa937
c6bebdf1-c7f2-4a6c-b670-eedddd7ab7ce,10,g0RPTY,2022-01-01,2022,1,Saturday,2,7.0,
56d69125-bc69-4c6c-b3b8-661eb4b5e3df,10,HHY1ds,2022-01-01,2022,1,Saturday,3,10.5,b838de81-e5d5-4653-a383-8d64b9a8914e
3304a54b-4d80-4dd5-a7c4-a91edde69fbf,10,RZZSxq,2022-01-01,2022,1,Saturday,2,7.0,
e562c74a-10af-41b1-9727-47245b2bf223,10,J4fMRf,2022-01-01,2022,1,Saturday,2,7.0,
41df0046-0fb0-4388-b345-cb640370a41a,10,V9hDyY,2022-01-01,2022,1,Saturday,2,7.0,
15dbcae2-0061-4ff4-918d-14a7d0b0bcb1,10,pCjr1R,2022-01-01,2022,1,Saturday,1,3.5,2f92640a-aa6d-4be1-a6d6-f8278b75aa6c
0d93b06d-c26e-42fa-9b79-2391cd57c9f8,10,HHY1ds,2022-01-01,2022,1,Saturday,3,10.5,
a12f0d80-3f04-48e7-a4a5-8070a8ad3908,10,g0RPTY,2022-01-01,2022,1,Saturday,2,7.0,
db090d1e-16a5-4924-b6fa-5fad207104a9,10,fvBBXY,2022-01-01,2022,1,Saturday,2,7.0,7a29d454-7d73-483d-b618-c90c049cf73e
18498e3e-4f96-4107-9736-82fba184b796,10,V9hDyY,2022-01-01,2022,1,Saturday,2,7.0,
a87a442b-5f4e-4aff-9967-81644e52471b,10,IWoDZ7,2022-01-01,2022,1,Saturday,2,7.0,
2fc92447-1c82-4548-9bcf-6d18ca2ad3eb,10,iYvFyn,2022-01-01,2022,1,Saturday,2,7.0,1656b169-ab41-47ea-86ca-6529918933f1
d2682141-2eef-491e-a195-ac9050de6e35,10,TwErrn,2022-01-01,2022,1,Saturday,3,10.5,
1c405eee-4964-4980-9bc6-b6f058465d79,10,fvBBXY,2022-01-01,2022,1,Saturday,1,3.5,b66155ef-4cbf-4f68-ba34-10f986b42bad
5f1c571d-23bc-448f-a435-7a6ff8fcd481,10,g0RPTY,2022-01-01,2022,1,Saturday,2,7.0,
5808c4a6-05f7-45a7-93dd-e845a1281050,10,iYvFyn,2022-01-01,2022,1,Saturday,3,10.5,b4a395b1-165d-4174-93b9-ccf601f432fd
5bbf5ed9-750b-4c81-baad-9b82dc3f912d,10,8CnCaM,2022-01-01,2022,1,Saturday,3,10.5,
b602172d-ff6e-4209-ba3f-6ba329ed7aa9,10,pCjr1R,2022-01-01,2022,1,Saturday,3,10.5,
149d561a-1f34-4840-b891-8e4f07fe013e,10,1X3p2H,2022-01-01,2022,1,Saturday,1,3.5,
02988e8b-934a-4f7b-bbf3-b44942197168,10,YnyFQq,2022-01-01,2022,1,Saturday,2,7.0,
8a73f0b1-19f5-4196-b691-daa8e6f7aa0b,10,J4fMRf,2022-01-01,2022,1,Saturday,2,7.0,
51e48370-89c1-412b-acae-77e152981b8c,10,XkiZ9D,2022-01-01,2022,1,Saturday,2,7.0,
5e876ed1-14fd-48fc-a500-fc90d64147b1,10,pCjr1R,2022-01-01,2022,1,Saturday,2,7.0,
2388d316-fed6-4b4d-914a-0f4b68364317,10,fvBBXY,2022-01-01,2022,1,Saturday,2,7.0,0b6ab923-0c50-458c-a04b-4cbaa4f1ae56
4ef1c6b9-73c4-4288-8dc3-30862f30691c,10,fvBBXY,2022-01-01,2022,1,Saturday,2,7.0,
5fb9c9e7-49c8-4b55-99aa-e016994f16c3,10,9FFwEf,2022-01-01,2022,1,Saturday,2,7.0,
3f6f6466-f77c-4f0f-b809-558744382d86,10,XkiZ9D,2022-01-01,2022,1,Saturday,1,3.5,
9516c639-8381-4595-8cf1-5a4d682f8763,10,J4fMRf,2022-01-01,2022,1,Saturday,1,3.5,d581e5a3-f4e8-4826-b4e5-e22f0f1796cc
04ee0fbf-df94-448f-adf6-9f5d11dd3e42,10,IWoDZ7,2022-01-01,2022,1,Saturday,1,3.5,
0db1f8c9-fb22-4eb9-a0be-a79f9b32d308,10,Xd4sZA,2022-01-01,2022,1,Saturday,3,10.5,
13661cfa-937c-459a-9ddb-fee12ff79ad0,10,Xd4sZA,2022-01-01,2022,1,Saturday,1,3.5,cf96d80e-620b-4b4f-b346-83828a391ca8
40d0f632-2c3d-4edd-af34-285e23564e91,10,HHY1ds,2022-01-01,2022,1,Saturday,2,7.0,
54c7cc04-6660-471a-a5a7-8281afef12ff,10,pCjr1R,2022-01-01,2022,1,Saturday,2,7.0,
b2042523-cbbf-4415-b4eb-30a67086c1b7,10,g0RPTY,2022-01-01,2022,1,Saturday,3,10.5,a7d3ba2d-8581-4fa8-ad9f-c36ccfb7f52d
fd76a6f2-e7cc-45e1-a8c0-620fc8ed29b7,10,8CnCaM,2022-01-01,2022,1,Saturday,3,10.5,1b0a0912-1a4a-45a0-8fa2-78933c49a7a4
19257712-0c86-4b77-b136-9a3d0ede2edf,10,1X3p2H,2022-01-01,2022,1,Saturday,2,7.0,
723e2a2b-f3fc-4b4b-bc16-6b32b912909c,10,RZZSxq,2022-01-02,2022,1,Sunday,2,7.0,
cfe8a117-47e7-4e2d-b380-0014f27fcdc8,10,iYvFyn,2022-01-02,2022,1,Sunday,3,10.5,
7b6b2c0a-e084-49eb-a503-2b8655a2046d,10,V9hDyY,2022-01-02,2022,1,Sunday,2,7.0,
21b2fbed-6e27-4ba3-adc5-b03c84f1f4ff,10,IWoDZ7,2022-01-02,2022,1,Sunday,2,7.0,
0b3a6797-b938-4e43-971c-442035266358,10,9FFwEf,2022-01-02,2022,1,Sunday,2,7.0,
7797373c-9dc3-4ee4-9c81-c529a827dedc,10,QIb1Te,2022-01-02,2022,1,Sunday,2,7.0,
51f14ce7-3ef2-4a0c-9819-89bb77be7bbc,10,pCjr1R,2022-01-02,2022,1,Sunday,3,10.5,
afb9af5e-5619-4a0d-a6b4-8f06317b9a5e,10,9FFwEf,2022-01-02,2022,1,Sunday,2,7.0,
1f2a128c-0fb4-4056-8ddb-24c3284f415e,10,pCjr1R,2022-01-02,2022,1,Sunday,2,7.0,
fa2014ea-3c07-41c0-838d-9f5d4d654da7,10,1X3p2H,2022-01-02,2022,1,Sunday,3,10.5,
36577732-f0d4-4469-944d-b2bf7c77affd,10,RZZSxq,2022-01-02,2022,1,Sunday,2,7.0,c608e6f2-a055-4d24-8136-9d4c7f5c2ec6
c0db9dec-5b46-4f6f-9a1d-54c681ee6983,10,IWoDZ7,2022-01-02,2022,1,Sunday,2,7.0,
9fd2d6f4-f71e-4502-8c60-ea0e48f39563,10,XkiZ9D,2022-01-02,2022,1,Sunday,2,7.0,e1d6f081-f72d-41e0-8d05-47f6df72b6de
