TransactionId,Store,SKU,Date,Year,Month,WeekDay,Qty,TotalRev,customer_loyalty_id
642134db-4a9b-4220-9c0e-b544db3b61d8,3,Xd4sZA,2020-08-01,2020,8,Saturday,1,3.5,5af7924b-0487-49bf-8e32-794bf77e9bb1
47a4c9c5-bea8-443c-8103-19361de07a02,3,J4fMRf,2020-08-01,2020,8,Saturday,2,7.0,
78022686-7bd5-449b-b284-7d047a407f17,3,TwErrn,2020-08-01,2020,8,Saturday,2,7.0,4e998e65-c2ba-48ce-926c-caab949c569d
c8b8b608-12ab-4e15-8371-a457a149adcb,3,AcIRu7,2020-08-01,2020,8,Saturday,1,3.5,
26de4c04-fbe7-4ce0-b043-6625d1dfa99f,3,QIb1Te,2020-08-01,2020,8,Saturday,2,7.0,6a295ac4-9de0-4628-9326-0f77eefd1659
b5da016a-1fdd-4237-b504-88415fd1f4b6,3,AcIRu7,2020-08-01,2020,8,Saturday,2,7.0,
9330394b-6b60-4760-8e15-498b11348791,3,fvBBXY,2020-08-01,2020,8,Saturday,3,10.5,
67390e2b-89e3-46cd-85f5-d5ab517eb1e7,3,V9hDyY,2020-08-01,2020,8,Saturday,2,7.0,
8e5e7e83-6db8-44c9-817a-4559b9157848,3,V9hDyY,2020-08-01,2020,8,Saturday,2,7.0,
8af950fc-35a5-4f32-b2d3-b442a6ea0a13,3,1X3p2H,2020-08-01,2020,8,Saturday,3,10.5,
d1f41d57-a137-4d1b-896b-a1d45cbf6a88,3,8CnCaM,2020-08-01,2020,8,Saturday,2,7.0,
f5115c21-68ce-4230-8e19-a16b74834a22,3,K8gkI8,2020-08-01,2020,8,Saturday,1,3.5,
a4781890-5797-4a24-bb3f-617c11642c00,3,TwErrn,2020-08-01,2020,8,Saturday,1,3.5,27cad89a-eb58-4065-a4d8-69cf833e313e
834a647c-08bf-4f4d-8079-75fad19956e3,3,iYvFyn,2020-08-01,2020,8,Saturday,1,3.5,2054d4a3-3b6d-4f49-9ad6-ecd01395a00b
c3ef7d46-140c-44eb-9bb8-bcf3c7b738ac,3,AcIRu7,2020-08-01,2020,8,Saturday,1,3.5,a50448b4-f787-4d5a-b211-5bcc2e8566fc
e9e4a1ee-aab7-43d8-817d-1a9ab16e04b6,3,YnyFQq,2020-08-01,2020,8,Saturday,1,3.5,
99ec0000-525a-48cd-aa6d-e78dac19921a,3,Xd4sZA,2020-08-01,2020,8,Saturday,3,10.5,aeee026c-d517-474a-9d71-31b4cb8612b2
771684c0-f53b-488b-bf77-53fa443ecee3,3,1X3p2H,2020-08-01,2020,8,Saturday,3,10.5,7ccbf551-da7e-4502-ad43-7b191501f71e
205860fe-157c-4304-a72c-3c0a7cbbea7f,3,TwErrn,2020-08-01,2020,8,Saturday,1,3.5,
cfe1a82f-5c03-4f0d-9b8b-8e48d2e24c00,3,K8gkI8,2020-08-01,2020,8,Saturday,3,10.5,e22cd5a7-c542-47c0-a422-e1f3868ad009
e466d209-8b86-4d66-871b-8fe335535cef,3,g0RPTY,2020-08-01,2020,8,Saturday,2,7.0,17ad36d3-f045-42ab-a48d-d6a848d241a4
4cef0f82-9654-4f2d-83af-c9d4e4746799,3,LRN0uO,2020-08-01,2020,8,Saturday,2,7.0,6b9f9a71-70d3-4b5f-9b01-ed609b79d287
2e1c0cbb-f33d-48ff-a6cf-9eff66256023,3,iYvFyn,2020-08-01,2020,8,Saturday,2,7.0,
